source_file,source_category_file,original_row_number,product_name,category,subcategory,product_type,target_area,volume_value,volume_unit,skin_type,hair_type,concern_tags,effect_tags,active_ingredients,ingredients_text,ingredients_list,ingredients_count,has_full_ingredients,potential_allergens_or_irritants,usage,properties,precautions,contraindications,storage_conditions,clean_description,raw_description,data_quality,recommendation_text,ml_features_text,source_url,main_image,is_promo,dedupe_key,source_variant_count,duplicate_source_urls,id
telo_all.json,тело,33,Масло для душа розмарин тимохиноном,тело,очищение,масло для душа,тело,,,,,возрастные изменения | воспаления,антивозрастной уход | антиоксидантная защита | очищение | питание | тонизирование | увлажнение | успокаивающий эффект,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Масло для душа Розмарин 250 млНаше собственное производство масел позволяет нам создавать уникальные составы и продукты без содержание силиконов и парабенов. Благодаря высокой концентрации масел и увлажняющих компонентов, масло для душа с розмаринов не только очищает, но и мгновенно питает и увлажняет кожу, снимает раздражения, обладает антиоксидантными и омолаживающими свойствами, тонизирует. Яркий хвойно-пряный аромат масла для душа повышает настроение и заряжает энергией.","Масло для душа Розмарин 250 млНаше собственное производство масел позволяет нам создавать уникальные составы и продукты без содержание силиконов и парабенов. Благодаря высокой концентрации масел и увлажняющих компонентов, масло для душа с розмаринов не только очищает, но и мгновенно питает и увлажняет кожу, снимает раздражения, обладает антиоксидантными и омолаживающими свойствами, тонизирует. Яркий хвойно-пряный аромат масла для душа повышает настроение и заряжает энергией.",partial,"проблемы: возрастные изменения, воспаления; эффекты: антивозрастной уход, антиоксидантная защита, очищение, питание, тонизирование, увлажнение, успокаивающий эффект; тип кожи: чувствительная",Масло для душа розмарин тимохиноном | тело | очищение | масло для душа | возрастные изменения | воспаления | антивозрастной уход | антиоксидантная защита | питание | тонизирование | увлажнение | успокаивающий эффект,https://socrimea.ru/catalog/telo/maslo_dlya_dusha_rozmarin_s_timokhinonom_250_ml_markirovka/,https://socrimea.ru/upload/iblock/47f/57f6pz27bz8chzvx5yntvt2zvn3skk08.png,False,масло для душа_масло_для_душа_розмарин_тимохиноном_,1,,SOC_0117
telo_all.json,тело,32,Масло для душа шалфей тимохиноном,тело,очищение,масло для душа,тело,,,,,воспаления,антиоксидантная защита | очищение | питание | расслабление | увлажнение | успокаивающий эффект,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Масло для душа Шалфей 250 млНаше собственное производство масел позволяет нам создавать уникальные составы и продукты без содержание силиконов и парабенов. Благодаря высокой концентрации масел и увлажняющих компонентов, масло для душа с шалфеем не только очищает, но и мгновенно питает и увлажняет кожу, снимает раздражения, обладает антиоксидантными и омоложивающими свойствами. Травянистый аромат масла для душа успокаивает, снимает усталость и поднимает настроение.","Масло для душа Шалфей 250 млНаше собственное производство масел позволяет нам создавать уникальные составы и продукты без содержание силиконов и парабенов. Благодаря высокой концентрации масел и увлажняющих компонентов, масло для душа с шалфеем не только очищает, но и мгновенно питает и увлажняет кожу, снимает раздражения, обладает антиоксидантными и омоложивающими свойствами. Травянистый аромат масла для душа успокаивает, снимает усталость и поднимает настроение.",partial,"проблемы: воспаления; эффекты: антиоксидантная защита, очищение, питание, расслабление, увлажнение, успокаивающий эффект; тип кожи: чувствительная",Масло для душа шалфей тимохиноном | тело | очищение | масло для душа | воспаления | антиоксидантная защита | питание | расслабление | увлажнение | успокаивающий эффект,https://socrimea.ru/catalog/telo/ochishchenie_3/maslo_dlya_dusha_shalfey_s_timokhinonom_250_ml_markirovka/,https://socrimea.ru/upload/iblock/068/fhd0ur1qlzuer7qmmxhlnzlqn2tasbds.png,False,масло для душа_масло_для_душа_шалфей_тимохиноном_,1,,SOC_0118
telo_all.json,тело,49,Мыло натуральное лицея kubeba,тело,очищение,мыло,тело,,,,,,очищение,,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло литсея кубеба",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | вода очищенная | эфирное масло литсея кубеба,6,True,,,,,индивидуальная непереноси-мость компонентов,"хранить в сухом, проветривае-мом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло литсея кубеба.Противопоказания: индивидуальная непереноси-мость компонентов.Условия хранения: хранить в сухом, проветривае-мом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18месяцев",partial,эффекты: очищение,Мыло натуральное лицея kubeba | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_litseya_kubeba_75_g_markirovka/,https://socrimea.ru/upload/iblock/343/31ttlijc4caxtd0gbyygvclv1owyim53.png,False,натуральное мыло_мыло_натуральное_лицея_kubeba_,1,,SOC_0119
telo_all.json,тело,81,Мыло натуральное твёрдое глициния крымская,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое глициния крымская | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_glitsiniya_krymskaya_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_глициния_крымская_,1,,SOC_0120
telo_all.json,тело,82,Мыло натуральное твёрдое иссоп и лемонграсс,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое иссоп и лемонграсс | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_issop_i_lemongrass_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_иссоп_и_лемонграсс_,1,,SOC_0121
telo_all.json,тело,84,Мыло натуральное твёрдое кофе и апельсин,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое кофе и апельсин | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_kofe_i_apelsin_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_кофе_и_апельсин_,1,,SOC_0122
telo_all.json,тело,79,Мыло натуральное твёрдое лаванда и можжевельник,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое лаванда и можжевельник | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_lavanda_i_mozhzhevelnik_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_лаванда_и_можжевельник_,1,,SOC_0123
telo_all.json,тело,80,Мыло натуральное твёрдое роза и сандал,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое роза и сандал | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_roza_i_sandal_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_роза_и_сандал_,1,,SOC_0124
telo_all.json,тело,83,Мыло натуральное твёрдое розмарин и грейпфрут,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое розмарин и грейпфрут | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_rozmarin_i_greypfrut_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_розмарин_и_грейпфрут_,1,,SOC_0125
telo_all.json,тело,75,Мыло натуральное твёрдое черный тмин и имбирь тимохиноном,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое черный тмин и имбирь тимохиноном | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_chernyy_tmin_i_imbir_s_timokhinonom_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_черный_тмин_и_имбирь_тимохиноном_,1,,SOC_0126
telo_all.json,тело,76,Мыло натуральное твёрдое черный тмин и красный перец тимохиноном,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое черный тмин и красный перец тимохиноном | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_chernyy_tmin_i_krasnyy_perets_s_timokhinonom_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_черный_тмин_и_красный_перец_тимохиноном_,1,,SOC_0127
telo_all.json,тело,78,Мыло натуральное твёрдое шалфей и эвакалипт,тело,очищение,мыло,тело,,,,,,,,,,0,False,,,,,,,,,poor,,Мыло натуральное твёрдое шалфей и эвакалипт | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_tverdoe_shalfey_i_evkalipt_100_g_markirovka/,https://socrimea.ru/local/templates/main/assets/images/nophoto.jpg,False,натуральное мыло_мыло_натуральное_твёрдое_шалфей_и_эвакалипт_,1,,SOC_0128
telo_all.json,тело,50,Мыло натуральное для мужчин иссоп,тело,очищение,мыло,тело,,,,,,очищение,масло иссопа,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло иссопа, измельченные соцветия иссопа",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | вода очищенная | эфирное масло иссопа | измельченные соцветия иссопа,7,True,эфирное масло иссопа,,,,индивидуальная непереносимость компонентов,"хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло иссопа, измельченные соцветия иссопа.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,эффекты: очищение,Мыло натуральное для мужчин иссоп | тело | очищение | мыло | масло иссопа,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_dlya_muzhchin_issop_75_g_markirovka/,https://socrimea.ru/upload/iblock/369/1p9eom7wpxi68c69qa92oik9kqk2ku24.png,False,натуральное мыло_мыло_натуральное_для_мужчин_иссоп_,1,,SOC_0129
telo_all.json,тело,96,Мыло натуральное для мужчин цитрус,тело,очищение,мыло,тело,,,,,,очищение,,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло петитгрейна, парфюмерная композиция",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | вода очищенная | эфирное масло петитгрейна | парфюмерная композиция,7,True,парфюмерная композиция,,,,индивидуальная непереносимость компонентов,"хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло петитгрейна, парфюмерная композиция.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,эффекты: очищение,Мыло натуральное для мужчин цитрус | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_dlya_muzhchin_tsitrus_75_g_markirovka/,https://socrimea.ru/upload/iblock/587/pbkpae83blc7hx79re8e2zkz76mqdvb7.png,False,натуральное мыло_мыло_натуральное_для_мужчин_цитрус_,1,,SOC_0130
telo_all.json,тело,38,Мыло натуральное для мужчин лаванда,тело,очищение,мыло,тело,,,,,,очищение,масло лаванды | эфирное масло лаванды,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло лаванды, пигмент",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | вода очищенная | эфирное масло лаванды | пигмент,7,True,эфирное масло лаванды,,,,индивидуальная непереносимость компонентов,"хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло лаванды, пигмент.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,эффекты: очищение,Мыло натуральное для мужчин лаванда | тело | очищение | мыло | масло лаванды | эфирное масло лаванды,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_dlya_muzhchin_lavanda_75_g_markirovka/,https://socrimea.ru/upload/iblock/006/sj0j1v9o52kxqacm1ffxbs6g9b7gnov5.png,False,натуральное мыло_мыло_натуральное_для_мужчин_лаванда_,1,,SOC_0131
telo_all.json,тело,20,Мыло натуральное для мужчин пачули,тело,очищение,мыло,тело,,,,,,очищение,черного тмина,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло пачули, измельченные плоды черного тмина",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | вода очищенная | эфирное масло пачули | измельченные плоды черного тмина,7,True,,,,,индивидуальная непереносимость компонентов,"хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло пачули, измельченные плоды черного тмина.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5°С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,эффекты: очищение,Мыло натуральное для мужчин пачули | тело | очищение | мыло | черного тмина,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_dlya_muzhchin_pachuli_75_g_markirovka/,https://socrimea.ru/upload/iblock/7cc/o364sbtug6lpgy0289ojhdcdc5v107c8.png,False,натуральное мыло_мыло_натуральное_для_мужчин_пачули_,1,,SOC_0132
telo_all.json,тело,39,Мыло натуральное лаванда,тело,очищение,мыло,тело,,,,,,очищение,масло лаванды | эфирное масло лаванды,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло лаванды, пигмент",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | вода очищенная | эфирное масло лаванды | пигмент,7,True,эфирное масло лаванды,,,,индивидуальная непереносимость компонентов,"хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло лаванды, пигмент.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,эффекты: очищение,Мыло натуральное лаванда | тело | очищение | мыло | масло лаванды | эфирное масло лаванды,https://socrimea.ru/catalog/telo/mylo_naturalnoe_lavanda_75_g_markirovka/,https://socrimea.ru/upload/iblock/8de/rg7fpenhr1ylqcrmydbh77eiqhxrrcru.png,False,натуральное мыло_мыло_натуральное_лаванда_,1,,SOC_0133
telo_all.json,тело,48,Мыло натуральное лаванда голубой глиной,тело,очищение,мыло,тело,,,,,,,гидролат лаванды | масло лаванды | эфирное масло лаванды,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), гидролат лаванды, голубая глина, эфирное масло лаванды, пигмент",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | гидролат лаванды | голубая глина | эфирное масло лаванды | пигмент,8,True,эфирное масло лаванды,,,,индивидуальная непереносимость компонентов,"хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), гидролат лаванды, голубая глина, эфирное масло лаванды, пигмент.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: хранить в сухом, проветриваемом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,,Мыло натуральное лаванда голубой глиной | тело | очищение | мыло | гидролат лаванды | масло лаванды | эфирное масло лаванды,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_lavanda_s_goluboy_glinoy_75_g_markirovka/,https://socrimea.ru/upload/iblock/6e8/8ra1kpi3dokfolsblm27wr4wqoov4xxb.png,False,натуральное мыло_мыло_натуральное_лаванда_goluboy_glinoy_,1,,SOC_0134
telo_all.json,тело,52,Мыло натуральное роза,тело,очищение,мыло,тело,,,,,,очищение,,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло герани, пальмарозы, пигмент",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | вода очищенная | эфирное масло герани | пальмарозы | пигмент,8,True,эфирное масло герани,,,,индивидуальная непереноси-мость компонентов,"хранить в сухом, проветривае-мом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), вода очищенная, эфирное масло герани, пальмарозы, пигмент.Противопоказания: индивидуальная непереноси-мость компонентов.Условия хранения: хранить в сухом, проветривае-мом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,эффекты: очищение,Мыло натуральное роза | тело | очищение | мыло,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_roza_75_g_markirovka/,https://socrimea.ru/upload/iblock/791/6mu44c6shn3zbya3z6fydk648pbkw0dw.png,False,натуральное мыло_мыло_натуральное_роза_,1,,SOC_0135
telo_all.json,тело,51,Мыло натуральное шоколад,тело,очищение,мыло,тело,,,,,,очищение,масло какао,"омыленные растительные масла (кокосовое, миндальное, ши, касторовое), масло какао, вода очищенная, кофе молотый, эфирное масло апельсина, парфюмерная композиция",омыленные растительные масла (кокосовое | миндальное | ши | касторовое) | масло какао | вода очищенная | кофе молотый | эфирное масло апельсина | парфюмерная композиция,9,True,парфюмерная композиция | эфирное масло апельсина,,,,индивидуальная непереноси-мость компонентов,"хранить в сухом, проветривае-мом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%",,"Состав: омыленные растительные масла (кокосовое, миндальное, ши, касторовое), масло какао, вода очищенная, кофе молотый, эфирное масло апельсина, парфюмерная композиция.Противопоказания: индивидуальная непереноси-мость компонентов.Условия хранения: хранить в сухом, проветривае-мом помещении, при температуре не ниже минус 5 С и относительной влажности воздуха не более 75%.ГОСТ 28546-2002Срок годности: 18 месяцев",partial,эффекты: очищение,Мыло натуральное шоколад | тело | очищение | мыло | масло какао,https://socrimea.ru/catalog/telo/ruki/ochishchenie_4/mylo_naturalnoe_shokolad_75_g_markirovka/,https://socrimea.ru/upload/iblock/382/ux5pdoho8fcmy3clb2o5rp24f66vn5r0.png,False,натуральное мыло_мыло_натуральное_шоколад_,1,,SOC_0136
telo_all.json,тело,77,"Мыло сочетает в себе способность очищать кожу, заживлять раны и укреплять иммунитет организма",тело,очищение,мыло,тело,,,проблемная,,акне | воспаления | псориаз,антибактериальный эффект | блеск | восстановление | очищение | противовоспалительный эффект | укрепление,,,,0,False,,,,,индивидуальная непереносимость компонентов,,"Мыло сочетает в себе способность очищать кожу, заживлять раны и укреплять иммунитет организма. Уникальные качества берёзового дёгтя: антисептическое действие — очищает поры, устраняет воспаления и акне; противогрибковое свойство — эффективно борется с дерматологическими заболеваниями, такими как экзема, псориаз и грибковые инфекции, улучшает кровообращение, придавая коже здоровый вид и сияние молодости.Ключевой компонент: натуральный дёготь.","Мыло сочетает в себе способность очищать кожу, заживлять раны и укреплять иммунитет организма. Уникальные качества берёзового дёгтя: антисептическое действие — очищает поры, устраняет воспаления и акне; противогрибковое свойство — эффективно борется с дерматологическими заболеваниями, такими как экзема, псориаз и грибковые инфекции, улучшает кровообращение, придавая коже здоровый вид и сияние молодости.Ключевой компонент: натуральный дёготь.",partial,"проблемы: акне, воспаления, псориаз; эффекты: антибактериальный эффект, блеск, восстановление, очищение, противовоспалительный эффект, укрепление; тип кожи: проблемная","Мыло сочетает в себе способность очищать кожу, заживлять раны и укреплять иммунитет организма | тело | очищение | мыло | проблемная | акне | воспаления | псориаз | антибактериальный эффект | блеск | восстановление | противовоспалительный эффект | укрепление",https://socrimea.ru/catalog/telo/mylo_naturalnoe_degtyarnoe_75_g_markirovka/,https://socrimea.ru/upload/iblock/978/keo3qq8gg4ezqqo10q49b08zooz0m261.jpg,False,натуральное мыло_мыло_сочетает_в_себе_способность_очищать_кожу_заживлять_раны_и_укреплять_иммунитет_организма_,1,,SOC_0137
telo_all.json,тело,13,Скраб для тела виноград и жожоба,тело,специальный уход,скраб,тело,,,,,,эксфолиация,масло жожоба | масло ши,"сахар, соль, масло ши, масло кокоса, виноградная косточка измельченная, масло виноградных косточек, масло жожоба, кукурузный крахмал, парфюмерная композиция",сахар | соль | масло ши | масло кокоса | виноградная косточка измельченная | масло виноградных косточек | масло жожоба | кукурузный крахмал | парфюмерная композиция,9,True,парфюмерная композиция,"на чистую влажную кожу нанести круговыми движениями, массировать кожу 3-5 минут, смыть теплой водой.Состав: сахар, соль, масло ши, масло кокоса, виноградная косточка измельченная, масло виноградных косточек, масло жожоба, кукурузный крахмал, парфюмерная композиция",,"не использовать скраб ежедневно (1-2 раза в неделю), не скрабировать слишком сильно (во избежание повреждения эпидермиса), предварительно протестировать на отдельном участке кожи на аллергическую реакцию, не для приема внутрь",индивидуальная непереносимость компонентов,"плотно закрытым при температуре от +5°С до +25°С, избегать попадания влаги и прямых солнечных лучей",,"Способ применения: на чистую влажную кожу нанести круговыми движениями, массировать кожу 3-5 минут, смыть теплой водой.Состав: сахар, соль, масло ши, масло кокоса, виноградная косточка измельченная, масло виноградных косточек, масло жожоба, кукурузный крахмал, парфюмерная композиция.Меры предосторожности:не использовать скраб ежедневно (1-2 раза в неделю), не скрабировать слишком сильно (во избежание повреждения эпидермиса), предварительно протестировать на отдельном участке кожи на аллергическую реакцию, не для приема внутрь.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: плотно закрытым при температуре от +5°С до +25°С, избегать попадания влаги и прямых солнечных лучей.ТУ 20.42.15-014-00759251-2020Срок годности: 24 месяца",partial,эффекты: эксфолиация,Скраб для тела виноград и жожоба | тело | специальный уход | скраб | эксфолиация | масло жожоба | масло ши,https://socrimea.ru/catalog/telo/skrab_dlya_tela_vinograd_i_zhozhoba_250_g_markirovka/,https://socrimea.ru/upload/iblock/5cc/bv54y89167ssdh7w1g8o7e91c1wxv0ac.jpg,False,скраб_скраб_для_тела_виноград_и_жожоба_,2,https://socrimea.ru/catalog/telo/ochishchenie_3/skrab_dlya_tela_vinograd_i_zhozhoba_500_g_markirovka/,SOC_0138
telo_all.json,тело,14,Скраб для тела голубая глина,тело,специальный уход,скраб,тело,,,,,,эксфолиация,глина голубая | масло миндальное | масло ши | экстракт лаванды | экстракт розмарина | экстракт розы,"сахар, соль, масло ши, масло кокоса, масло миндальное, глина голубая, экстракт розмарина, экстракт лаванды, экстракт розы, кукурузный крахмал, парфюмерная композиция",сахар | соль | масло ши | масло кокоса | масло миндальное | глина голубая | экстракт розмарина | экстракт лаванды | экстракт розы | кукурузный крахмал | парфюмерная композиция,11,True,парфюмерная композиция,"на чистую влажную кожу нанести круговыми движениями, массировать кожу 3-5 минут, смыть теплой водой.Состав: сахар, соль, масло ши, масло кокоса, масло миндальное, глина голубая, экстракт розмарина, экстракт лаванды, экстракт розы, кукурузный крахмал, парфюмерная композиция",,"не использовать скраб ежедневно (1-2 раза в неделю), не скрабировать слишком сильно (во избежание повреждения эпидермиса), предварительно протестировать на отдельном участке кожи на аллергическую реакцию, не для приема внутрь",индивидуальная непереносимость компонентов,"плотно закрытым при температуре от +5°С до +25°С, избегать попадания влаги и прямых солнечных лучей",,"Способ применения: на чистую влажную кожу нанести круговыми движениями, массировать кожу 3-5 минут, смыть теплой водой.Состав: сахар, соль, масло ши, масло кокоса, масло миндальное, глина голубая, экстракт розмарина, экстракт лаванды, экстракт розы, кукурузный крахмал, парфюмерная композиция.Меры предосторожности:не использовать скраб ежедневно (1-2 раза в неделю), не скрабировать слишком сильно (во избежание повреждения эпидермиса), предварительно протестировать на отдельном участке кожи на аллергическую реакцию, не для приема внутрь.Противопоказания: индивидуальная непереносимость компонентов.Условия хранения: плотно закрытым при температуре от +5°С до +25°С, избегать попадания влаги и прямых солнечных лучей.ТУ 20.42.15-014-00759251-2020Срок годности: 24 месяца",partial,эффекты: эксфолиация,Скраб для тела голубая глина | тело | специальный уход | скраб | эксфолиация | глина голубая | масло миндальное | масло ши | экстракт лаванды | экстракт розмарина | экстракт розы,https://socrimea.ru/catalog/telo/ochishchenie_3/skrab_dlya_tela_golubaya_glina_250_g_markirovka/,https://socrimea.ru/upload/iblock/1af/df2mzeuqb6am39w3nb46wwkkefkjgw04.jpg,False,скраб_скраб_для_тела_голубая_глина_,2,https://socrimea.ru/catalog/telo/ochishchenie_3/skrab_dlya_tela_golubaya_glina_500_g_markirovka/,SOC_0139
